Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1751311056;3;3
0xfe;2;6;1751311066;3;3
0xfe;1;6;1751311076;3;3
0xfe;2;6;1751311086;3;3
0xfe;1;6;1751311096;3;3
0xfe;2;6;1751311106;3;3
0xfe;1;6;1751311116;3;3
0xfe;2;6;1751311126;3;3
0xfe;1;6;1751311136;3;3
0xfe;2;6;1751311146;3;3
0xfe;1;6;1751311156;3;3
0xfe;2;6;1751311166;3;3
0xfe;1;6;1751311176;3;3
0xfe;2;6;1751311186;3;3
0xfe;1;6;1751311196;3;3
0xfe;2;6;1751311206;3;3
0xfe;1;6;1751311216;3;3
0xfe;2;6;1751311226;3;3
0xfe;1;6;1751311236;3;3
0xfe;2;6;1751311246;3;3
0xfe;1;6;1751311256;3;3
0xfe;2;6;1751311266;3;3
0xfe;1;6;1751311276;3;3
0xfe;2;6;1751311286;3;3
0xfe;1;6;1751311296;3;3
0xfe;2;6;1751311306;3;3
0xfe;1;6;1751311316;3;3
0xfe;2;6;1751311326;3;3
0xfe;1;6;1751311336;3;3
0xfe;2;6;1751311346;3;3
