Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1749269556;3;3
0xfe;2;6;1749269566;3;3
0xfe;1;6;1749269576;3;3
0xfe;2;6;1749269586;3;3
0xfe;1;6;1749269596;3;3
0xfe;2;6;1749269606;3;3
0xfe;1;6;1749269616;3;3
0xfe;2;6;1749269626;3;3
0xfe;1;6;1749269636;3;3
0xfe;2;6;1749269646;3;3
0xfe;1;6;1749269656;3;3
0xfe;2;6;1749269666;3;3
0xfe;1;6;1749269676;3;3
0xfe;2;6;1749269686;3;3
0xfe;1;6;1749269696;3;3
0xfe;2;6;1749269706;3;3
0xfe;1;6;1749269716;3;3
0xfe;2;6;1749269726;3;3
0xfe;1;6;1749269736;3;3
0xfe;2;6;1749269746;3;3
0xfe;1;6;1749269756;3;3
0xfe;2;6;1749269766;3;3
0xfe;1;6;1749269776;3;3
0xfe;2;6;1749269786;3;3
0xfe;1;6;1749269796;3;3
0xfe;2;6;1749269806;3;3
0xfe;1;6;1749269816;3;3
0xfe;2;6;1749269826;3;3
0xfe;1;6;1749269836;3;3
0xfe;2;6;1749269846;3;3
