Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747969056;3;3
0xfe;2;6;1747969066;3;3
0xfe;1;6;1747969076;3;3
0xfe;2;6;1747969086;3;3
0xfe;1;6;1747969096;3;3
0xfe;2;6;1747969106;3;3
0xfe;1;6;1747969116;3;3
0xfe;2;6;1747969126;3;3
0xfe;1;6;1747969136;3;3
0xfe;2;6;1747969146;3;3
0xfe;1;6;1747969156;3;3
0xfe;2;6;1747969166;3;3
0xfe;1;6;1747969176;3;3
0xfe;2;6;1747969186;3;3
0xfe;1;6;1747969196;3;3
0xfe;2;6;1747969206;3;3
0xfe;1;6;1747969216;3;3
0xfe;2;6;1747969226;3;3
0xfe;1;6;1747969236;3;3
0xfe;2;6;1747969246;3;3
0xfe;1;6;1747969256;3;3
0xfe;2;6;1747969266;3;3
0xfe;1;6;1747969276;3;3
0xfe;2;6;1747969286;3;3
0xfe;1;6;1747969296;3;3
0xfe;2;6;1747969306;3;3
0xfe;1;6;1747969316;3;3
0xfe;2;6;1747969326;3;3
0xfe;1;6;1747969336;3;3
0xfe;2;6;1747969346;3;3
