Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1748906856;3;3
0xfe;2;6;1748906866;3;3
0xfe;1;6;1748906876;3;3
0xfe;2;6;1748906886;3;3
0xfe;1;6;1748906896;3;3
0xfe;2;6;1748906906;3;3
0xfe;1;6;1748906916;3;3
0xfe;2;6;1748906926;3;3
0xfe;1;6;1748906936;3;3
0xfe;2;6;1748906946;3;3
0xfe;1;6;1748906956;3;3
0xfe;2;6;1748906966;3;3
0xfe;1;6;1748906976;3;3
0xfe;2;6;1748906986;3;3
0xfe;1;6;1748906996;3;3
0xfe;2;6;1748907006;3;3
0xfe;1;6;1748907016;3;3
0xfe;2;6;1748907026;3;3
0xfe;1;6;1748907036;3;3
0xfe;2;6;1748907046;3;3
0xfe;1;6;1748907056;3;3
0xfe;2;6;1748907066;3;3
0xfe;1;6;1748907076;3;3
0xfe;2;6;1748907086;3;3
0xfe;1;6;1748907096;3;3
0xfe;2;6;1748907106;3;3
0xfe;1;6;1748907116;3;3
0xfe;2;6;1748907126;3;3
0xfe;1;6;1748907136;3;3
0xfe;2;6;1748907146;3;3
