Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1746035556;3;3
0xfe;2;6;1746035566;3;3
0xfe;1;6;1746035576;3;3
0xfe;2;6;1746035586;3;3
0xfe;1;6;1746035596;3;3
0xfe;2;6;1746035606;3;3
0xfe;1;6;1746035616;3;3
0xfe;2;6;1746035626;3;3
0xfe;1;6;1746035636;3;3
0xfe;2;6;1746035646;3;3
0xfe;1;6;1746035656;3;3
0xfe;2;6;1746035666;3;3
0xfe;1;6;1746035676;3;3
0xfe;2;6;1746035686;3;3
0xfe;1;6;1746035696;3;3
0xfe;2;6;1746035706;3;3
0xfe;1;6;1746035716;3;3
0xfe;2;6;1746035726;3;3
0xfe;1;6;1746035736;3;3
0xfe;2;6;1746035746;3;3
0xfe;1;6;1746035756;3;3
0xfe;2;6;1746035766;3;3
0xfe;1;6;1746035776;3;3
0xfe;2;6;1746035786;3;3
0xfe;1;6;1746035796;3;3
0xfe;2;6;1746035806;3;3
0xfe;1;6;1746035816;3;3
0xfe;2;6;1746035826;3;3
0xfe;1;6;1746035836;3;3
0xfe;2;6;1746035846;3;3
