Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1753771656;3;3
0xfe;2;6;1753771666;3;3
0xfe;1;6;1753771676;3;3
0xfe;2;6;1753771686;3;3
0xfe;1;6;1753771696;3;3
0xfe;2;6;1753771706;3;3
0xfe;1;6;1753771716;3;3
0xfe;2;6;1753771726;3;3
0xfe;1;6;1753771736;3;3
0xfe;2;6;1753771746;3;3
0xfe;1;6;1753771756;3;3
0xfe;2;6;1753771766;3;3
0xfe;1;6;1753771776;3;3
0xfe;2;6;1753771786;3;3
0xfe;1;6;1753771796;3;3
0xfe;2;6;1753771806;3;3
0xfe;1;6;1753771816;3;3
0xfe;2;6;1753771826;3;3
0xfe;1;6;1753771836;3;3
0xfe;2;6;1753771846;3;3
0xfe;1;6;1753771856;3;3
0xfe;2;6;1753771866;3;3
0xfe;1;6;1753771876;3;3
0xfe;2;6;1753771886;3;3
0xfe;1;6;1753771896;3;3
0xfe;2;6;1753771906;3;3
0xfe;1;6;1753771916;3;3
0xfe;2;6;1753771926;3;3
0xfe;1;6;1753771936;3;3
0xfe;2;6;1753771946;3;3
