Header byte (0xfe);Saw Event Type (1 Insertion - 2 Extraction);RFID Station ID [1..9];Timestamp 8bytes;KH Type [1..3];KH Unique ID [1..5]
0xfe;1;6;1747334556;3;3
0xfe;2;6;1747334566;3;3
0xfe;1;6;1747334576;3;3
0xfe;2;6;1747334586;3;3
0xfe;1;6;1747334596;3;3
0xfe;2;6;1747334606;3;3
0xfe;1;6;1747334616;3;3
0xfe;2;6;1747334626;3;3
0xfe;1;6;1747334636;3;3
0xfe;2;6;1747334646;3;3
0xfe;1;6;1747334656;3;3
0xfe;2;6;1747334666;3;3
0xfe;1;6;1747334676;3;3
0xfe;2;6;1747334686;3;3
0xfe;1;6;1747334696;3;3
0xfe;2;6;1747334706;3;3
0xfe;1;6;1747334716;3;3
0xfe;2;6;1747334726;3;3
0xfe;1;6;1747334736;3;3
0xfe;2;6;1747334746;3;3
0xfe;1;6;1747334756;3;3
0xfe;2;6;1747334766;3;3
0xfe;1;6;1747334776;3;3
0xfe;2;6;1747334786;3;3
0xfe;1;6;1747334796;3;3
0xfe;2;6;1747334806;3;3
0xfe;1;6;1747334816;3;3
0xfe;2;6;1747334826;3;3
0xfe;1;6;1747334836;3;3
0xfe;2;6;1747334846;3;3
